CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Purchase Days Ago,Churn
CUST_1695,66,Female,37,7,9,9,Standard,1770.98,246,1
CUST_1696,46,Female,15,22,2,14,Standard,1019.87,260,0
CUST_1697,61,Female,28,17,3,10,Standard,4123.88,108,0
CUST_1698,33,Female,18,18,1,13,Premium,4582.29,242,0
CUST_1699,61,Female,34,17,2,5,Standard,2730.92,24,0
CUST_1700,64,Female,22,9,8,11,Premium,3666.04,216,0
CUST_1701,27,Male,11,10,2,12,Basic,695.18,55,0
CUST_1702,47,Female,58,10,4,16,Premium,3081.82,26,0
CUST_1703,42,Male,57,25,1,15,Standard,3543.68,281,0
CUST_1704,56,Male,13,7,3,2,Basic,2318.56,292,0
CUST_1705,37,Female,4,16,6,1,Premium,1292.04,327,0
CUST_1706,22,Male,22,29,6,10,Basic,4399.14,186,0
CUST_1707,18,Male,7,18,2,28,Basic,3740.25,12,1
CUST_1708,47,Male,43,6,4,8,Basic,4509.3,129,0
CUST_1709,66,Male,54,27,0,2,Premium,4110.17,208,0
CUST_1710,20,Female,24,20,9,28,Standard,4952.83,133,1
CUST_1711,62,Female,4,1,9,17,Premium,1041.65,339,1
CUST_1712,31,Female,28,1,9,19,Standard,525.06,196,1
CUST_1713,47,Female,15,12,0,14,Premium,1751.31,262,0
CUST_1714,67,Female,1,21,4,13,Premium,732.12,282,0
CUST_1715,21,Female,55,28,9,1,Premium,2663.34,103,0
CUST_1716,35,Female,3,2,8,16,Standard,3201.84,120,1
CUST_1717,54,Female,14,4,0,21,Premium,2933.61,183,0
CUST_1718,42,Female,38,17,0,25,Basic,1370.28,9,0
CUST_1719,65,Female,50,4,3,7,Premium,4553.24,45,0
CUST_1720,18,Male,57,11,3,9,Basic,203.74,244,0
CUST_1721,63,Female,1,22,1,25,Standard,1805.27,270,0
CUST_1722,32,Male,38,26,8,17,Standard,3623.06,112,1
CUST_1723,26,Male,38,4,8,29,Premium,3857.95,55,1
CUST_1724,32,Male,21,1,1,24,Premium,2138.98,15,0
CUST_1725,66,Male,48,7,8,28,Premium,182.86,37,1
CUST_1726,41,Female,29,18,5,18,Basic,3128.41,178,1
CUST_1727,21,Male,5,9,7,7,Standard,409.16,127,1
CUST_1728,29,Female,49,29,9,27,Basic,628.49,117,1
CUST_1729,54,Female,10,3,3,7,Basic,3286.23,340,0
CUST_1730,54,Male,28,8,1,2,Premium,1631.19,72,0
CUST_1731,60,Female,21,29,1,2,Premium,1805.35,352,0
CUST_1732,23,Male,50,24,8,11,Basic,2485.35,111,0
CUST_1733,56,Male,7,19,0,21,Basic,4895.03,149,0
CUST_1734,63,Female,3,4,6,16,Premium,4830.67,185,0
CUST_1735,41,Female,45,18,2,3,Premium,2139.68,105,0
CUST_1736,28,Male,47,20,2,16,Basic,1400.95,147,0
CUST_1737,30,Female,20,27,1,13,Premium,1582.7,221,0
CUST_1738,51,Female,19,11,9,18,Premium,1417.03,314,1
CUST_1739,42,Female,35,27,5,8,Basic,2708.0,351,0
CUST_1740,24,Male,4,14,9,29,Basic,3073.61,6,1
CUST_1741,69,Male,5,25,1,29,Standard,2495.02,260,1
CUST_1742,21,Female,1,18,9,20,Basic,2099.17,299,1
CUST_1743,25,Female,4,28,3,11,Premium,1135.3,349,0
CUST_1744,37,Female,12,28,9,4,Basic,2464.28,42,0
CUST_1745,46,Female,27,29,8,10,Basic,1771.4,259,0
CUST_1746,68,Female,56,16,8,19,Basic,2753.82,271,1
CUST_1747,62,Male,42,3,5,2,Standard,3408.43,47,0
CUST_1748,63,Female,23,15,3,20,Standard,3203.23,85,0
CUST_1749,27,Male,25,27,6,14,Premium,2366.2,174,0
CUST_1750,60,Female,21,27,0,13,Standard,2824.66,58,0
CUST_1751,51,Male,58,4,3,10,Basic,1495.8,199,0
CUST_1752,43,Female,52,5,4,19,Standard,218.78,209,1
CUST_1753,58,Male,24,17,7,7,Basic,3162.6,248,0
CUST_1754,66,Female,25,7,1,3,Standard,1337.59,211,0
CUST_1755,20,Male,45,16,4,26,Standard,3377.87,39,1
CUST_1756,23,Male,55,14,5,11,Standard,3760.34,252,0
CUST_1757,22,Male,46,26,4,7,Basic,4588.05,131,0
CUST_1758,22,Male,32,16,8,5,Standard,4794.8,291,0
CUST_1759,64,Male,55,7,9,14,Basic,151.58,250,1
CUST_1760,40,Male,32,9,0,29,Basic,4952.83,52,0
CUST_1761,66,Female,5,4,2,11,Premium,3446.79,14,1
CUST_1762,26,Male,36,22,1,15,Standard,3253.27,156,0
CUST_1763,52,Female,46,11,2,15,Premium,174.54,30,0
CUST_1764,37,Female,42,2,9,26,Premium,4320.04,90,1
CUST_1765,66,Female,49,12,8,20,Basic,812.91,167,1
CUST_1766,59,Female,42,12,8,19,Standard,4202.92,351,1
CUST_1767,52,Female,58,4,9,19,Basic,176.26,69,1
CUST_1768,67,Male,39,18,1,27,Basic,3265.22,163,0
CUST_1769,35,Male,16,26,2,3,Standard,2230.53,242,0
CUST_1770,34,Male,33,21,3,10,Basic,1083.76,52,1
CUST_1771,41,Female,49,7,8,12,Standard,627.05,142,0
CUST_1772,20,Male,21,29,2,28,Standard,2256.63,63,1
CUST_1773,49,Male,9,1,6,8,Basic,704.2,292,1
CUST_1774,52,Male,6,26,2,3,Basic,2483.59,91,0
CUST_1775,55,Male,51,26,6,11,Premium,3163.56,152,0
CUST_1776,30,Male,45,23,6,8,Basic,4154.18,157,0
CUST_1777,64,Female,35,26,8,12,Standard,3425.38,309,0
CUST_1778,42,Male,39,13,1,15,Premium,419.48,150,0
CUST_1779,26,Female,22,6,5,25,Standard,1606.42,328,1
CUST_1780,21,Female,41,6,8,5,Premium,1511.1,271,0
CUST_1781,31,Female,54,12,1,9,Basic,4583.66,69,0
CUST_1782,54,Female,5,8,1,12,Basic,4352.13,116,0
CUST_1783,51,Female,42,24,4,6,Basic,1913.72,192,0
CUST_1784,28,Male,23,22,9,27,Standard,448.66,4,1
CUST_1785,58,Male,17,19,9,25,Premium,4481.13,75,1
CUST_1786,20,Male,12,5,9,18,Standard,4452.13,298,1
CUST_1787,45,Female,23,18,7,23,Premium,4288.26,241,0
CUST_1788,46,Male,16,5,8,18,Basic,4240.9,30,1
CUST_1789,26,Male,3,25,1,16,Standard,2453.24,143,0
CUST_1790,20,Female,30,10,4,12,Basic,969.42,326,0
CUST_1791,42,Female,57,1,6,12,Standard,2439.69,183,0
CUST_1792,51,Female,22,10,5,25,Basic,2523.53,16,1
CUST_1793,29,Female,9,5,5,27,Standard,2500.67,111,1
CUST_1794,59,Male,29,12,6,20,Standard,2739.99,360,1
CUST_1795,26,Female,47,22,2,1,Premium,1362.52,201,0
CUST_1796,32,Female,37,27,2,9,Basic,1894.58,107,0
CUST_1797,57,Male,23,7,9,29,Premium,2227.51,162,1
CUST_1798,42,Male,13,9,8,21,Premium,742.49,283,1
CUST_1799,22,Female,32,22,7,12,Basic,2331.28,269,1
CUST_1800,28,Male,46,21,4,25,Standard,4071.3,155,1
CUST_1801,51,Female,52,12,5,8,Premium,4157.49,73,0
CUST_1802,41,Female,47,23,9,0,Basic,2116.66,197,0
CUST_1803,32,Male,48,29,0,13,Standard,2642.16,243,0
CUST_1804,55,Male,23,1,9,28,Premium,264.89,86,1
CUST_1805,25,Female,45,11,0,15,Premium,3404.72,287,0
CUST_1806,22,Female,17,21,3,19,Premium,2082.57,259,0
CUST_1807,65,Female,55,15,1,14,Standard,2282.84,286,0
CUST_1808,43,Male,40,2,6,0,Premium,4381.0,149,0
CUST_1809,35,Female,21,20,1,16,Standard,2362.99,355,0
CUST_1810,23,Female,2,7,9,23,Premium,203.84,190,1
CUST_1811,54,Female,37,21,1,29,Basic,1214.71,217,1
CUST_1812,65,Female,6,12,4,29,Premium,2430.54,355,0
CUST_1813,30,Female,44,22,3,12,Basic,2179.54,86,1
CUST_1814,45,Male,18,18,7,29,Basic,4315.81,216,1
CUST_1815,22,Female,30,3,3,26,Basic,2756.47,320,1
CUST_1816,30,Female,22,7,5,14,Standard,3479.22,118,0
CUST_1817,34,Female,54,11,4,15,Basic,2399.68,87,0
CUST_1818,67,Female,33,18,1,15,Premium,2254.31,40,0
CUST_1819,57,Male,30,12,7,1,Standard,2286.8,161,0
CUST_1820,62,Male,17,6,1,16,Basic,2113.52,191,0
CUST_1821,49,Male,43,5,8,10,Standard,2739.06,25,0
CUST_1822,46,Female,32,26,8,7,Standard,1327.17,152,0
CUST_1823,68,Female,42,1,2,19,Standard,4466.17,95,1
CUST_1824,20,Male,51,12,3,2,Premium,1732.12,46,0
CUST_1825,57,Male,14,27,7,28,Basic,822.87,138,1
CUST_1826,51,Male,58,26,8,11,Standard,573.1,288,1
CUST_1827,57,Female,10,11,2,19,Standard,165.77,353,0
CUST_1828,44,Female,47,4,4,15,Standard,2171.99,164,0
CUST_1829,30,Male,51,27,7,13,Basic,1019.29,16,0
CUST_1830,62,Male,36,18,2,15,Standard,206.07,18,0
CUST_1831,50,Male,34,4,6,26,Standard,2648.1,136,1
CUST_1832,23,Female,9,17,7,20,Premium,3431.89,247,0
CUST_1833,41,Female,42,2,9,16,Basic,520.18,248,1
CUST_1834,36,Female,28,29,2,29,Premium,2358.51,331,1
CUST_1835,33,Male,11,24,1,10,Basic,3743.78,198,0
CUST_1836,57,Male,14,22,9,16,Basic,4930.45,1,0
CUST_1837,45,Female,39,2,6,18,Basic,3369.23,190,0
CUST_1838,50,Male,55,12,8,21,Premium,1299.71,294,1
CUST_1839,65,Female,47,6,0,0,Premium,3611.11,45,0
CUST_1840,58,Male,54,10,2,29,Premium,3029.85,337,1
CUST_1841,30,Male,19,25,4,26,Premium,1137.82,32,0
CUST_1842,60,Male,54,23,2,11,Standard,4270.44,118,0
CUST_1843,62,Male,15,25,0,14,Standard,2194.28,296,0
CUST_1844,42,Female,28,21,6,17,Standard,4813.69,184,0
CUST_1845,59,Male,24,23,6,27,Basic,3642.21,191,1
CUST_1846,53,Female,8,27,9,29,Standard,3258.36,235,1
CUST_1847,44,Female,43,16,7,22,Basic,3668.93,238,1
CUST_1848,55,Female,9,14,4,13,Premium,2442.68,216,0
CUST_1849,24,Male,47,7,9,29,Basic,2575.61,74,1
CUST_1850,22,Female,33,28,4,0,Basic,4270.92,111,0
CUST_1851,60,Female,33,28,4,12,Standard,3436.55,103,0
CUST_1852,62,Female,19,19,0,29,Premium,4496.49,359,0
CUST_1853,68,Male,3,23,9,14,Premium,4465.05,74,0
CUST_1854,48,Male,10,17,4,6,Standard,4884.8,252,0
CUST_1855,40,Female,40,9,5,14,Premium,3531.05,114,0
CUST_1856,59,Male,47,26,0,19,Premium,2561.28,313,0
CUST_1857,27,Female,42,13,6,9,Premium,914.93,330,0
CUST_1858,49,Female,1,22,0,13,Standard,3556.36,339,0
CUST_1859,60,Male,29,5,1,5,Premium,1528.73,238,0
CUST_1860,47,Female,50,23,1,13,Basic,1486.44,173,0
CUST_1861,56,Male,34,5,4,23,Basic,1267.61,79,0
CUST_1862,48,Male,51,10,9,24,Premium,4388.1,93,1
CUST_1863,35,Female,13,21,6,21,Standard,4353.03,50,1
CUST_1864,53,Male,54,27,0,11,Standard,3191.76,285,0
CUST_1865,19,Male,1,10,9,10,Standard,2417.61,223,0
CUST_1866,31,Female,34,27,0,28,Premium,3393.36,81,0
CUST_1867,30,Female,29,7,0,29,Premium,3075.42,266,0
CUST_1868,46,Male,48,26,5,24,Basic,2137.1,155,1
CUST_1869,29,Male,47,15,1,19,Standard,1960.19,233,0
CUST_1870,56,Female,13,7,0,21,Basic,1975.69,316,0
CUST_1871,19,Male,48,29,5,23,Basic,2986.75,236,0
CUST_1872,49,Male,49,27,1,24,Standard,3273.58,159,1
CUST_1873,30,Male,53,15,5,18,Premium,2313.53,316,1
CUST_1874,63,Male,29,3,9,1,Premium,4846.59,251,0
CUST_1875,44,Male,39,19,7,21,Basic,510.84,314,1
CUST_1876,66,Male,24,10,1,19,Basic,1800.53,301,0
CUST_1877,58,Male,26,28,8,0,Basic,2153.47,282,0
CUST_1878,34,Female,17,29,7,7,Basic,182.91,102,1
CUST_1879,57,Female,7,15,9,24,Standard,1888.29,51,1
CUST_1880,48,Female,13,3,0,13,Basic,1441.18,52,0
CUST_1881,51,Female,5,6,6,8,Basic,2579.58,209,0
CUST_1882,41,Female,26,12,9,1,Premium,1748.41,307,0
CUST_1883,62,Male,49,15,5,24,Premium,3658.29,131,0
CUST_1884,52,Male,3,6,5,22,Premium,2598.67,270,1
CUST_1885,65,Male,7,13,5,4,Standard,735.83,205,0
CUST_1886,23,Male,58,29,5,22,Standard,3775.3,219,0
CUST_1887,36,Female,49,19,9,28,Premium,586.22,257,1
CUST_1888,47,Male,39,3,6,24,Premium,4211.34,185,1
CUST_1889,24,Male,53,8,2,7,Basic,4663.97,145,0
CUST_1890,27,Female,1,8,5,15,Basic,1679.98,178,1
CUST_1891,58,Male,49,23,2,21,Standard,4638.1,14,1
CUST_1892,49,Male,17,26,6,15,Standard,3985.74,246,0
CUST_1893,51,Female,43,20,6,12,Basic,4619.93,187,0
CUST_1894,45,Male,25,15,7,19,Premium,3364.72,337,1
CUST_1895,32,Male,59,4,1,28,Basic,1254.66,259,0
CUST_1896,47,Male,3,19,8,14,Standard,4483.16,354,0
CUST_1897,54,Male,15,21,4,0,Standard,1002.9,40,0
CUST_1898,46,Male,29,3,8,21,Basic,1144.0,89,1
CUST_1899,39,Female,53,13,9,2,Basic,1428.21,125,0
CUST_1900,21,Female,43,8,4,5,Basic,1590.81,351,0
CUST_1901,37,Female,32,23,6,21,Standard,2620.95,9,1
CUST_1902,49,Female,26,16,8,13,Premium,3595.94,350,0
CUST_1903,53,Female,16,13,3,3,Basic,4638.42,84,0
CUST_1904,67,Female,25,3,1,17,Standard,533.34,21,0
CUST_1905,21,Male,54,16,8,14,Standard,4776.41,281,0
CUST_1906,44,Female,28,9,1,8,Standard,4614.48,358,0
CUST_1907,34,Female,9,28,2,17,Basic,364.6,172,0
CUST_1908,29,Male,56,14,9,2,Basic,1865.57,25,0
CUST_1909,39,Male,56,13,1,9,Premium,4084.4,103,0
CUST_1910,34,Female,1,21,2,16,Standard,3096.73,190,0
CUST_1911,27,Male,29,25,5,6,Basic,3917.56,236,0
CUST_1912,18,Female,57,7,2,14,Standard,3623.26,313,0
CUST_1913,39,Male,22,15,9,0,Standard,2534.17,37,0
CUST_1914,43,Female,16,7,7,26,Premium,301.97,272,1
CUST_1915,35,Male,41,6,5,24,Basic,2962.91,293,1
CUST_1916,67,Male,51,2,6,26,Basic,337.98,332,1
CUST_1917,31,Female,44,9,0,10,Standard,3058.26,152,0
CUST_1918,64,Female,51,22,2,16,Standard,4022.01,282,0
CUST_1919,46,Female,54,24,2,4,Premium,2966.46,20,0
CUST_1920,29,Female,41,17,1,6,Premium,4985.41,137,0
CUST_1921,53,Female,7,5,6,18,Premium,2333.75,359,1
CUST_1922,52,Male,14,12,8,24,Premium,3769.25,29,1
CUST_1923,69,Female,29,1,3,23,Premium,3369.35,31,1
CUST_1924,29,Female,19,10,4,28,Premium,4958.02,19,1
CUST_1925,24,Male,19,11,2,14,Standard,3594.77,148,0
CUST_1926,46,Male,2,16,8,2,Premium,903.75,283,1
CUST_1927,28,Female,41,14,3,14,Standard,4782.04,350,0
CUST_1928,50,Male,45,8,4,4,Standard,3372.11,341,0
CUST_1929,23,Male,15,24,0,22,Basic,390.76,300,0
CUST_1930,64,Female,3,17,1,11,Standard,3322.08,163,0
CUST_1931,32,Male,11,25,8,29,Standard,4427.29,113,1
CUST_1932,49,Male,53,18,1,19,Premium,2927.51,150,0
CUST_1933,68,Female,46,12,4,4,Standard,1834.7,330,0
CUST_1934,28,Female,30,25,7,2,Premium,4122.46,255,0
CUST_1935,40,Male,57,17,2,8,Premium,3934.31,87,0
CUST_1936,43,Male,40,28,5,25,Premium,2766.49,350,1
CUST_1937,51,Female,18,26,3,8,Basic,856.37,98,0
CUST_1938,63,Male,51,14,6,6,Premium,1329.83,132,0
CUST_1939,51,Male,48,16,9,25,Standard,3718.57,312,1
CUST_1940,46,Male,2,14,2,1,Premium,4049.8,97,0
CUST_1941,21,Female,32,9,5,22,Premium,1468.4,98,1
CUST_1942,34,Male,8,4,9,22,Premium,1903.13,290,1
CUST_1943,52,Male,22,25,8,26,Basic,480.4,356,1
CUST_1944,30,Female,6,23,9,20,Standard,3595.96,227,1
CUST_1945,58,Male,12,11,0,15,Basic,117.53,145,0
CUST_1946,56,Male,47,6,2,8,Standard,328.05,156,0
CUST_1947,32,Female,57,15,1,12,Basic,121.29,270,0
CUST_1948,46,Female,40,5,7,27,Standard,3262.07,162,1
CUST_1949,46,Female,36,11,6,26,Basic,2145.2,112,1
CUST_1950,28,Female,15,25,1,18,Premium,1557.98,331,0
CUST_1951,69,Male,28,18,5,19,Basic,4572.23,185,0
CUST_1952,49,Male,52,13,2,16,Basic,1044.73,205,0
CUST_1953,19,Female,57,11,7,5,Premium,2007.9,97,0
CUST_1954,64,Female,49,14,9,3,Premium,4707.53,55,0
CUST_1955,31,Male,45,28,2,0,Standard,2192.82,117,0
CUST_1956,37,Female,18,18,9,17,Standard,2818.0,93,1
CUST_1957,39,Male,2,27,8,18,Standard,493.65,293,1
CUST_1958,28,Female,13,28,0,8,Basic,3971.82,204,0
CUST_1959,44,Male,45,25,4,12,Standard,2171.52,282,0
CUST_1960,20,Female,54,28,2,7,Basic,4022.52,189,0
CUST_1961,34,Female,15,19,5,22,Basic,1343.61,323,1
CUST_1962,61,Male,20,24,9,12,Standard,2170.15,84,0
CUST_1963,45,Female,29,27,1,14,Standard,3954.09,180,0
CUST_1964,46,Male,59,15,8,10,Basic,4872.0,274,0
CUST_1965,38,Male,42,9,5,11,Premium,392.17,181,1
CUST_1966,64,Male,29,8,6,13,Premium,4081.04,181,0
CUST_1967,33,Male,3,20,4,3,Basic,1573.38,283,1
CUST_1968,54,Male,19,28,8,0,Standard,2798.64,287,0
CUST_1969,37,Female,3,1,0,23,Basic,1521.45,106,0
CUST_1970,23,Female,54,4,4,3,Basic,3105.88,129,0
CUST_1971,36,Male,14,14,9,18,Standard,1833.63,262,1
CUST_1972,22,Female,40,25,5,8,Premium,1734.71,11,0
CUST_1973,20,Male,59,2,6,9,Basic,285.9,162,0
CUST_1974,18,Female,55,16,3,3,Premium,820.11,181,0
CUST_1975,55,Female,4,3,0,19,Premium,4593.68,213,0
CUST_1976,32,Female,59,26,7,29,Standard,4991.56,274,1
CUST_1977,51,Female,52,8,9,8,Basic,3924.55,21,0
CUST_1978,52,Male,11,6,3,12,Basic,1505.38,275,0
CUST_1979,66,Male,58,16,2,11,Premium,2071.98,260,0
CUST_1980,42,Female,31,24,6,10,Premium,3723.57,333,0
CUST_1981,41,Female,43,16,1,11,Standard,4845.72,116,0
CUST_1982,29,Male,32,7,7,29,Premium,2331.81,25,1
CUST_1983,35,Female,27,13,5,17,Standard,4164.66,333,0
CUST_1984,32,Male,30,13,6,29,Basic,4877.84,254,1
CUST_1985,61,Male,43,5,4,11,Standard,4380.02,211,0
CUST_1986,33,Male,2,25,8,15,Premium,1213.03,305,0
CUST_1987,44,Female,49,20,4,4,Basic,139.36,321,0
CUST_1988,25,Male,9,22,4,19,Standard,2511.2,339,0
CUST_1989,63,Female,28,18,2,24,Basic,2703.67,257,1
CUST_1990,42,Male,31,15,0,11,Standard,1086.13,168,0
CUST_1991,34,Female,34,18,1,20,Premium,1494.9,337,0
CUST_1992,46,Female,56,2,7,24,Premium,3849.25,21,1
CUST_1993,25,Female,15,10,0,10,Basic,2404.7,86,0
CUST_1994,32,Male,48,23,6,8,Basic,1655.04,15,1
CUST_1995,44,Male,25,13,4,29,Basic,3150.87,50,1
CUST_1996,63,Female,36,18,2,17,Standard,3298.52,304,0
CUST_1997,67,Female,8,15,6,29,Premium,3870.04,305,1
CUST_1998,69,Female,9,12,8,24,Basic,867.88,196,1
CUST_1999,24,Male,58,15,1,2,Basic,3733.43,364,0
CUST_2000,20,Male,58,13,7,19,Basic,3037.2,301,1
